gene_id	gene_name	CONTROL1_REP1	CONTROL1_REP2	TREATMENT1_REP1	TREATMENT1_REP2	TREATMENT2_REP1	TREATMENT2_REP2
AT1G04090	AT1G04090	0.351224	0.221456	0.171369	0.09562	0.46243	0.23317
AT1G04100	IAA10	4.281397	3.029005	0.716695	0.920835	2.894368	3.704663
AT1G04110	SBT1.2	1.336541	0.697128	0.061008	0.066393	1.113721	1.112999
AT1G04120	ABCC5	6.199833	8.330098	11.608218	12.021466	12.078324	12.6026
AT1G04130	TPR2	5.787257	4.828228	7.524429	7.512032	8.260199	5.903573
AT1G04140	AT1G04140	17.75537	24.914458	23.062533	20.559595	30.589199	28.174644
AT1G04150	AT1G04150	0	0	0.044973	0.045075	0.045335	0.041712
AT1G04160	XI-B	1.570638	1.651285	0.496993	0.574138	2.340184	2.378616
AT1G04170	EIF2 GAMMA	38.783966	37.477476	41.516062	44.471663	59.065027	56.177749
AT1G04171	AT1G04171	0	5.474915	0	0	0	0
AT1G04180	YUC9	0	0.188522	0.113813	0.036661	0.116179	0.052567
AT1G04190	TPR3	21.445166	16.282377	10.932371	11.278984	22.591372	19.945481
AT1G04200	AT1G04200	8.689843	10.221333	0.916158	0.80437	11.502235	11.362561
AT1G04210	AT1G04210	9.011061	10.75744	12.95712	11.333695	16.796886	16.009703
AT1G04220	KCS17	1.165381	1.118873	0.592434	0.759798	1.567218	1.658009
AT1G04230	AT1G04230	6.895238	7.099736	3.277662	3.180821	8.056618	9.188045
AT1G04240	IAA3	38.368693	34.989204	8.925052	7.899406	33.412212	35.089165
AT1G04250	IAA17	18.843833	15.692346	25.917502	22.09729	18.373867	18.163997
AT1G04260	PRA1D	10.291275	14.062534	12.635083	11.900139	14.362574	12.385875
AT1G04270	RPS15A	512.882353	322.477021	623.207041	594.494105	527.99643	514.325357
AT1G04280	AT1G04280	6.910978	6.210355	0.641398	0.640353	7.485755	7.110279
AT1G04290	AT1G04290	43.680604	23.721237	5.732704	4.5562	20.271084	22.203397
AT1G04295	AT1G04295	0.532535	0.331571	0.45839	0	0.399053	0.521814
AT1G04300	AT1G04300	11.084373	14.632873	16.850703	16.144019	18.750887	17.079349
AT1G04310	ERS2	0.578127	0.453032	1.205622	1.056308	1.851333	1.569809
AT1G04320	AT1G04320	0	0	0	0	0	0
AT1G04330	AT1G04330	0.259441	0.590196	0	0	0.181535	0.496621
AT1G04340	AT1G04340	24.433154	18.055191	4.599787	4.716983	20.778557	20.513178
AT1G04350	AT1G04350	32.654741	44.583287	14.315434	14.978221	35.692547	38.580658
AT1G04360	ATL1	0.649768	1.000827	0.057646	0	1.043068	1.117237
AT1G04370	ERF14	0	0	0	0	0	0
AT1G04380	AT1G04380	0	0.090804	0	0	0.153623	0.143378
AT1G04390	AT1G04390	2.714921	2.526146	3.200161	2.782072	3.94072	2.91382
AT1G04400	CRY2	66.5064	74.809811	72.406348	64.757668	94.386596	92.647699
AT1G04410	MDH1	499.095361	553.188331	375.372305	347.74985	645.771857	631.743985
AT1G04420	AT1G04420	96.748252	116.200637	114.401247	110.20825	111.657618	110.307367
AT1G04425	AT1G04425	15.704082	2.52484	0.610077	0.537573	15.081399	16.858083
AT1G04430	AT1G04430	37.020878	45.087029	23.027449	20.87416	55.37649	53.012005
AT1G04440	CKL13	26.798282	31.672846	11.945656	11.890962	31.561227	30.086683
AT1G04445	AT1G04445	0	0.067147	0	0	0	0
AT1G04450	RIC3	0	0	0	0	0	0
AT1G04457	AT1G04457	0	0	0	0	0	0
AT1G04470	AT1G04470	0.028961	0	0	0.004448	0	0
AT1G04480	RPL23C	423.862887	221.019098	902.673208	881.347361	327.294989	337.066904
AT1G04490	AT1G04490	0.371263	0.302536	0	0.018643	0.63149	0.531655
AT1G04500	AT1G04500	0.088424	0.27108	0.064036	0.014741	0.314668	0.237082
AT1G04501	AT1G04501	0	0	0	0	0	0
AT1G04510	PRP19A	20.568979	18.625834	16.315888	15.303579	29.989403	27.576314
AT1G04520	CRRSP3	12.628209	8.772591	2.40293	2.511949	14.855194	14.011502
AT1G04530	TPR4	56.502053	63.989501	13.23861	14.989026	57.290975	66.303901
AT1G04540	AT1G04540	1.476086	1.691235	0.242085	0.176172	2.204795	1.784431
AT1G04550	IAA12	12.961228	15.699914	16.042058	15.615955	15.50772	17.093446
AT1G04555	AT1G04555	6.54042	6.616332	6.462565	5.185331	7.624653	8.434415
AT1G04560	AT1G04560	0	0	0	0	0	0
AT1G04570	AT1G04570	0.736928	0.922631	3.773048	3.065262	0.921622	1.578733
AT1G04580	AAO4	0.027214	0.022308	0.040402	0.040865	0.080189	0.074614
AT1G04590	AT1G04590	14.823768	11.464538	20.22255	18.007557	17.280485	17.315892
AT1G04600	XI-A	0.277647	0.395013	0.176432	0.123082	0.362193	0.376142
AT1G04610	YUC3	0	0	0	0.020172	0	0
AT1G04620	HCAR	17.365953	19.802314	16.33608	15.228534	19.878904	20.54879
AT1G04625	AT1G04625	0	0.276281	0.145067	0.100292	0.142888	0.132353
AT1G04630	MEE4	42.802276	45.353488	86.475357	88.629997	53.827787	55.637979
AT1G04635	EMB1687	8.201852	4.06712	5.137	5.119391	4.221501	7.385195
AT1G04640	LIP2	92.702805	63.128916	22.372292	20.098468	57.879518	65.434414
AT1G04645	AT1G04645	0	0	0	0	0	0
AT1G04650	AT1G04650	0.941469	1.295051	0.441736	0.34678	2.438819	2.325401
AT1G04660	AT1G04660	0.092816	0.052869	0.411516	0.394876	0.337622	0.48752
AT1G04670	AT1G04670	0	0	0	0	0	0
AT1G04680	AT1G04680	29.485848	30.554726	36.357809	35.589416	42.077363	41.923669
AT1G04684	AT1G04684	0	0	0	0	0	0
AT1G04690	KAB1	94.191727	79.861444	19.309449	18.047472	94.10608	93.926943
AT1G04700	AT1G04700	0.213248	0.288765	0.417311	0.344587	0.585409	0.587154
AT1G04710	KAT1	10.647897	12.185082	7.919954	6.975976	16.790067	14.433072
AT1G04720	AT1G04720	0	0	0	0	0	0
AT1G04730	CTF18	2.581346	2.646651	0.835233	0.74109	3.425045	3.035881
AT1G04750	VAMP721	76.31248	68.393687	125.751172	122.041563	74.775439	75.736162
AT1G04760	VAMP726	3.072168	1.677002	0	0.037663	4.939999	4.77605
AT1G04770	AT1G04770	30.517657	47.052401	13.610563	16.305609	50.041476	54.150647
AT1G04778	AT1G04778	6.214157	0.779211	2.189195	1.169791	0	0
AT1G04780	AT1G04780	12.152711	15.210832	25.242309	20.940738	19.74092	16.337525
AT1G04790	AT1G04790	6.662337	8.991941	5.324518	5.32462	10.681704	11.06226
AT1G04800	AT1G04800	36.481466	59.370363	19.23811	21.476219	57.927162	57.017355
AT1G04810	RPN2B	9.092796	12.470678	73.628868	66.052526	17.593305	16.18005
AT1G04820	TUBA4	186.553656	150.004165	146.017778	118.081254	280.635811	272.642393
AT1G04830	AT1G04830	8.641708	8.462857	5.533934	4.749801	8.234711	7.94432
AT1G04840	PCMP-H64	0.653141	0.696202	0.048172	0.110815	0.842204	0.798333
AT1G04850	AT1G04850	34.815812	37.057927	59.567225	53.708904	45.271514	46.43044
AT1G04860	UBP2	9.751474	9.25888	14.075731	12.435006	11.472019	12.034561
AT1G04870	PRMT10	15.259513	10.456807	18.425979	17.866452	19.56164	21.349838
AT1G04880	HMGB15	0.269362	0.090109	0.194009	0.228466	0.146795	0.134145
AT1G04890	AT1G04890	0	0	0	0.025181	0	0
AT1G04900	AT1G04900	5.221177	5.675945	7.712063	7.277698	10.032309	9.101943
AT1G04910	AT1G04910	13.833356	13.688222	6.677981	5.811136	17.016886	15.430082
AT1G04920	SPS3	0.427742	0.419715	0.309334	0.193138	0.645353	0.709441
AT1G04930	AT1G04930	1.644401	1.974714	2.259254	2.347989	2.490676	3.247812
AT1G04940	TIC20-I	75.230357	83.930794	119.36685	113.853607	95.260017	100.66318
AT1G04945	AT1G04945	3.497366	3.201249	1.815032	1.846482	5.55807	4.703485
AT1G04950	TAF6	10.889308	10.397277	9.677589	9.814221	14.375026	11.680791
AT1G04960	AT1G04960	22.42416	18.895732	25.409586	22.906222	20.011811	18.231248
AT1G04970	AT1G04970	17.82639	22.560823	43.97143	41.21813	23.407095	24.231689
AT1G04980	PDIL2-2	5.727769	4.654263	64.04424	63.519402	6.982222	8.553403
AT1G04985	AT1G04985	25.0978	27.888265	57.505432	59.350773	26.467596	24.242539
AT1G04990	AT1G04990	19.930522	22.993519	1.280239	1.568897	23.685844	19.451133
AT1G05000	AT1G05000	1.822707	4.1176	3.576341	2.862056	3.39528	3.513702
AT1G05010	ACO4	124.380527	104.867617	70.386302	67.749559	96.727659	92.119179
AT1G05020	AP180	0.419162	0.512036	0	0.023024	0.264167	0.430787
AT1G05030	AT1G05030	9.600351	10.606299	5.783492	5.1133	8.53902	8.531697
AT1G05040	AT1G05040	0	0	0	0	0.351961	0
AT1G05055	ATGTF2H2	9.889695	6.608139	8.66588	8.199954	10.478339	7.883894
AT1G05060	AT1G05060	19.24337	17.496217	6.89898	6.665262	15.644212	15.596668
AT1G05061	AT1G05061	0.143009	0.280639	0.443214	0.075836	0.543271	0.71486
AT1G05065	CLE20	34.612147	36.447218	0	0.668793	19.727521	21.651158
AT1G05070	AT1G05070	27.333248	25.549126	18.77377	15.557721	22.932211	23.932066
AT1G05080	AT1G05080	0	0	0	0	0	0
AT1G05085	AT1G05085	0	0	0	0	0	0
AT1G05090	AT1G05090	3.325757	4.535717	2.421405	2.127989	4.644239	6.086978
AT1G05100	MAPKKK18	0.147244	0.210204	0.050673	0.056159	0.307036	0.046307
AT1G05120	AT1G05120	5.445745	6.279929	3.561927	3.633944	7.165763	6.970665
AT1G05135	AT1G05135	19.754666	32.904091	38.430197	39.963334	29.747313	29.377591
AT1G05136	AT1G05136	25.536893	0	0	0	0	0
AT1G05140	ARASP2	31.930504	42.732123	27.337829	26.241843	38.868135	34.867781
AT1G05150	AT1G05150	8.653743	8.744947	7.683316	7.332711	11.683758	13.001839
AT1G05160	KAO1	4.522012	4.587075	2.538593	2.34008	7.244472	5.230914
AT1G05170	B3GALT2	9.223797	6.707101	10.235949	10.031327	6.660013	5.895349
AT1G05180	AXR1	19.101728	17.847008	10.184608	10.068287	20.903216	19.06127
AT1G05190	RPL6	721.323049	641.898643	646.348699	626.79324	613.576652	650.786278
AT1G05200	GLR3.4	18.938083	24.02413	8.884248	8.367723	22.97185	21.886868
AT1G05205	AT1G05205	52.905117	31.191748	32.288231	34.17257	43.362321	47.884748
AT1G05210	AT1G05210	8.113593	5.715206	21.599133	23.084623	9.584417	7.376988
AT1G05220	AT1G05220	0.264922	0.448	0.385494	0.227245	0.20444	0.175613
AT1G05230	HDG2	7.369981	5.376894	2.059289	2.289978	8.193624	7.391903
AT1G05240	PER1	0	0	0.064202	0	0.064656	0.059714
AT1G05250	PER1	0	0.047295	0	0.055193	0	0
AT1G05260	PER3	0.098484	0	0.139663	0.236854	0.210758	0.064358
AT1G05270	AT1G05270	19.354524	22.966782	16.599196	14.937524	23.11546	22.870254
AT1G05280	AT1G05280	0	0	0	0	0	0
AT1G05290	AT1G05290	0	0	0	0	0	0
AT1G05291	AT1G05291	0	0	0	0	0	0
AT1G05300	ZIP5	5.547781	8.650556	6.034875	5.766179	8.719842	7.885663
AT1G05310	PME8	2.1262	3.137133	0.193283	0.238965	2.006301	2.239163
AT1G05320	AT1G05320	13.434179	14.413989	1.693692	2.117791	14.983193	13.788296
AT1G05330	AT1G05330	0	0	0	0.184632	1.232264	0
AT1G05340	AT1G05340	1.085181	1.320687	2.983227	3.327577	2.334345	2.185627
AT1G05350	AT1G05350	14.003374	15.687067	8.745775	8.10831	18.704341	19.339039
AT1G05360	KMS2	12.695296	8.850087	3.22715	2.744093	12.262578	11.226308
AT1G05370	AT1G05370	1.08961	0.784623	0	0	1.202182	0.889815
AT1G05380	AT1G05380	5.787461	8.067309	5.907139	5.369502	10.263425	10.109478
AT1G05385	PSB27-2	74.623023	50.515457	82.560654	76.905126	59.112544	55.32961
AT1G05390	AT1G05390	0	0	0	0	0	0
AT1G05400	AT1G05400	0.316992	0.707754	0.636344	0.302138	0.865064	0.791781
AT1G05410	AT1G05410	9.430456	8.659831	10.811344	10.273823	12.322362	11.69631
AT1G05420	OFP12	1.09819	1.045497	0	0.030042	1.441866	1.932495
AT1G05430	AT1G05430	32.464199	31.549375	21.197093	18.918998	31.555294	32.866524
AT1G05440	AT1G05440	1.078546	0.234902	0.06006	0.02806	2.430276	1.840438
AT1G05450	AT1G05450	0	0	0	0	0	0
AT1G05460	SDE3	3.346201	3.922925	2.633093	2.470641	4.717956	4.752688
AT1G05470	CVP2	2.294492	2.820589	0.639897	0.621439	4.501286	4.741581
AT1G05490	CLSY3	0.154975	0.091828	0.066249	0.037506	0.247404	0.198479
AT1G05500	SYT5	18.523036	21.921823	16.614783	17.270476	25.602534	26.936256
AT1G05510	AT1G05510	0	0	0	0	0	0
AT1G05520	AT1G05520	8.591491	9.69755	3.40399	2.999802	15.316262	13.710331
AT1G05530	UGT75B2	0.163014	0.022135	0	0	0.056414	0.052442
AT1G05540	AT1G05540	2.57653	4.11132	0.336095	0.380296	3.657258	2.42953
AT1G05550	AT1G05550	0.091857	0.172593	0	0.029253	0.363736	0.342449
AT1G05560	UGT75B1	6.485489	12.037546	4.392804	4.592375	13.659287	11.576976
AT1G05562	AT1G05562	10.915846	9.151883	2.674146	1.638568	7.423139	8.70743
AT1G05570	CALS1	5.301962	8.522999	3.223272	3.078794	8.32941	7.670091
AT1G05575	AT1G05575	18.563643	13.242173	1.129254	0.919284	14.844031	13.433404
AT1G05577	AT1G05577	0.075719	0.061305	0	0	0.109784	0
AT1G05580	CHX23	0	0	0	0.005528	0	0
AT1G05590	HEXO2	4.369183	7.067012	1.665565	1.825284	8.560925	8.606026
AT1G05600	AT1G05600	6.368101	5.085527	10.119001	10.251222	6.494634	6.689326
AT1G05610	APS2	0.563319	0.335899	0	0.047845	0.485205	0.260731
AT1G05615	AT1G05615	0	0	0	0	0	0
AT1G05620	URH2	11.110015	8.497136	4.659258	4.169951	11.153418	9.94433
AT1G05630	5PTASE13	3.910536	4.164832	1.015957	0.699208	5.264873	4.412336
AT1G05640	AT1G05640	0.340088	0.552325	0.369532	0.302581	1.398999	1.220037
AT1G05650	AT1G05650	0	0	0	0	0	0
AT1G05660	AT1G05660	0	0	0	0	0	0
AT1G05670	AT1G05670	1.862418	2.779597	1.547349	1.357831	3.267072	3.168894
AT1G05675	UGT74E1	1.50155	1.287568	0	0.01314	1.557431	3.140622
AT1G05680	UGT74E2	0	0.067263	0	0	1.740985	1.146619
AT1G05690	BT3	4.648788	3.438389	3.997979	3.046001	3.129275	3.07648
AT1G05700	AT1G05700	0.084532	0.023118	0	0.006802	0.269055	0.027671
AT1G05710	AT1G05710	3.400761	2.701048	1.709184	2.611804	7.650307	5.746618
AT1G05720	AT1G05720	28.329656	32.440414	30.191613	29.324373	33.184049	35.224331
AT1G05730	AT1G05730	1.546738	1.008502	1.820392	2.746686	1.947347	1.602738
AT1G05740	AT1G05740	0	0.133847	0.363628	0.560852	0	0
AT1G05750	PDE247	1.854226	2.347623	1.209879	1.132932	2.808079	3.381247
AT1G05760	RTM1	2.400011	1.699444	0.978574	1.689622	3.696456	2.735863
AT1G05770	JAL2	1.911696	1.1925	1.071966	0.955087	0.768499	1.274324
AT1G05780	AT1G05780	18.873306	11.640914	8.290909	6.76368	10.183634	12.325523
AT1G05785	AT1G05785	10.843623	9.13083	1.941479	3.246463	10.22317	8.981092
AT1G05790	AT1G05790	6.942297	8.467029	4.284474	3.453354	9.262058	10.178683
AT1G05800	DGL	0	0.021868	0	0	0	0.053395
AT1G05805	BHLH128	34.660607	38.668924	1.06989	0.809213	37.945751	37.741286
AT1G05810	ARA	15.890213	10.807235	36.314472	33.440354	11.411022	12.790069
AT1G05820	SPPL5	1.052698	1.586383	6.749984	5.156679	1.588071	1.724295
AT1G05830	ATX2	7.157102	7.385377	1.600225	1.444503	9.443741	9.702996
AT1G05835	AT1G05835	10.833011	4.356143	3.148596	3.14934	20.324439	22.468878
AT1G05840	AT1G05840	14.024083	14.531884	15.707804	13.422038	17.419712	18.217101
AT1G05850	CTL1	318.498085	377.152006	622.84661	548.612131	402.932725	373.774723
AT1G05860	AT1G05860	7.740298	6.927434	4.859092	5.052218	9.427713	8.316691
AT1G05870	AT1G05870	25.623809	19.72879	2.59243	3.394213	22.323931	22.490955
AT1G05880	ARI12	0	0.021631	0	0	0	0
AT1G05890	ARI5	16.994998	18.349608	41.011582	36.924869	21.541409	23.977304
AT1G05894	AT1G05894	0.247969	0.165675	0	0.287241	0.17907	0.222917
AT1G05900	NTH2	11.524271	13.151543	4.252141	4.240748	13.949644	13.377376
AT1G05910	AT1G05910	3.351907	4.433099	3.415917	3.646905	6.876782	6.060775
AT1G05920	AT1G05920	0	0	0.053348	0	0	0
AT1G05925	AT1G05925	0	0	0	0	0	0
AT1G05930	AT1G05930	0	0	0	0	0	0
AT1G05940	CAT9	24.348012	29.079424	17.406618	14.495822	26.766411	27.114771
AT1G05950	AT1G05950	2.903915	1.432493	1.075917	0.856541	2.719702	2.654717
AT1G05960	AT1G05960	12.097704	12.916177	7.648518	7.827597	16.515109	15.201446
AT1G05970	AT1G05970	13.814828	8.472257	13.244052	15.350414	10.790647	11.82506
AT1G05980	AT1G05980	0	0	0	0	0	0
AT1G05990	CML7	0	0	0	0	0	0
AT1G06000	UGT89C1	13.615642	12.009939	2.854828	1.766106	17.39222	13.328563
AT1G06002	AT1G06002	0	4.067377	0	1.341548	2.560038	4.181718
AT1G06010	AT1G06010	44.130213	22.937736	54.744011	53.999739	28.864408	25.916517
AT1G06020	AT1G06020	0.113249	0.407036	0	0.033795	0.317402	0.146346
AT1G06030	AT1G06030	0.11663	0.038346	4.514176	5.159789	0.243436	0
AT1G06040	BBX24	193.202195	229.237332	125.214675	126.524382	228.248584	211.775986
AT1G06050	AT1G06050	3.836251	5.405354	1.660252	1.291233	5.483863	4.773089
AT1G06060	AT1G06060	20.132989	18.89637	8.854705	7.990729	18.845579	22.296528
AT1G06070	AT1G06070	7.039732	6.696488	7.51511	8.451367	9.361739	8.086988
AT1G06080	ADS1	4.701884	2.497017	1.824237	1.604334	7.398267	6.68316
AT1G06090	AT1G06090	0.488895	0.088636	0.269428	0.023095	0.805527	0.329287
AT1G06100	AT1G06100	0.772705	0.085189	1.148478	0.865388	4.892979	4.514589
AT1G06110	SKIP16	14.375354	17.630671	12.332369	12.515218	17.899885	18.18911
AT1G06120	AT1G06120	0	0.042994	0	0.078188	0	0
AT1G06130	GLX2-4	24.790425	25.671551	32.681096	29.611854	27.622793	24.623978
AT1G06135	AT1G06135	0	0	0	0	0	0.248377
AT1G06137	AT1G06137	0	0	0	0	0	0
AT1G06140	PCMP-E61	0.382209	0.839328	0.168435	0.051546	1.162565	1.048765
AT1G06148	AT1G06148	0.443263	0.227119	0	0	0.101194	0.187703
AT1G06149	CPuORF8	7.118055	8.949066	2.67104	2.235589	11.45352	12.786414
AT1G06150	EMB1444	1.023932	1.127959	2.450075	1.909289	1.720512	1.890954
AT1G06160	ERF094	3.353864	1.513662	0.372905	0.699047	2.902481	2.110649
AT1G06170	BHLH89	0.167815	0.067703	0.242395	0.161823	0.181344	0.337601
AT1G06180	ATMYB13	5.700208	1.092487	0.110463	0.743463	3.67037	3.205873
AT1G06190	RHON1	63.556036	66.520291	119.627482	113.43502	78.983171	75.912046
AT1G06200	AT1G06200	59.161015	53.197768	75.922193	73.371885	56.384895	58.62287
AT1G06210	AT1G06210	14.224116	12.767953	10.339192	9.277739	17.831868	13.720161
AT1G06220	MEE5	14.393848	16.384873	31.52849	28.258372	24.348155	24.12253
AT1G06225	CLE3	0	0	0	0	0	0
AT1G06230	GTE4	9.96564	12.414672	17.079287	15.899118	17.529977	16.691947
AT1G06240	AT1G06240	8.630193	11.947239	6.574354	7.168131	13.15547	10.80502
AT1G06250	AT1G06250	0.600854	0.930108	0.251949	0.450103	1.637014	0.576017
AT1G06260	AT1G06260	0.506788	0.354836	0.153099	0.143429	0.977458	0.557051
AT1G06265	AT1G06265	4.005101	3.41451	0.106442	0.099167	3.461351	3.276531
AT1G06270	AT1G06270	1.927821	1.935465	0.679779	0.606794	2.659958	2.909118
AT1G06280	LBD2	0	0	0	0.231919	0	0
AT1G06290	ACX3	17.792441	24.260313	12.394472	11.700573	27.171124	28.024117
AT1G06310	ACX3.2	0	0	0	0	0.039258	0
AT1G06320	AT1G06320	0	0	0.342259	0.106853	0	0.155444
AT1G06330	AT1G06330	0	0	0	0	0	0
AT1G06340	AT1G06340	0	0.066314	0	0	0.164707	0.155978
AT1G06350	AT1G06350	8.286283	0.173296	1.231386	1.236136	3.252727	4.246779
AT1G06360	AT1G06360	20.786085	8.335619	1.139543	1.806774	34.886655	34.977554
AT1G06370	AT1G06370	3.012187	3.118222	1.566136	1.342363	3.950765	3.182896
AT1G06380	AT1G06380	6.585742	7.685609	5.10435	5.096052	8.480114	8.84055
AT1G06390	ASK9	31.201171	30.502352	16.207138	16.079081	34.657078	36.264405
AT1G06400	RABA1A	40.426649	38.983014	72.469781	72.48979	43.159115	46.479734
AT1G06410	TPS7	22.855523	30.900415	11.405405	10.903685	42.265899	43.133704
AT1G06420	AT1G06420	1.006159	0.260047	1.461961	0.955309	2.074197	2.165743
AT1G06430	FTSH8	52.10144	57.12412	102.821593	92.724413	65.831617	64.368803
AT1G06440	AT1G06440	1.126398	1.028184	0.216881	0.228208	1.529972	1.222568
AT1G06450	CAF1-1	7.852993	7.057897	1.897386	1.493498	6.928269	8.360525
AT1G06460	ACD32.1	249.64673	294.566682	89.33742	78.284351	234.633756	230.471417
AT1G06470	AT1G06470	23.60509	20.800642	15.554969	15.436706	26.580982	26.201173
AT1G06475	AT1G06475	5.290512	2.399365	3.143102	4.247438	6.070725	2.95917
AT1G06480	AT1G06480	0	0	0	0	0	0
AT1G06490	CALS7	0.321643	0.867447	0.326116	0.33929	1.518741	1.504074
AT1G06500	AT1G06500	21.669858	18.35406	6.504506	7.843233	20.513469	21.257429
AT1G06510	AT1G06510	52.37936	36.537111	21.095546	23.886048	38.631746	34.756421
AT1G06515	AT1G06515	30.554615	26.154652	6.350704	8.109076	28.053513	27.86033
AT1G06520	GPAT1	0.707277	0.6213	0.140237	0.222821	0.416017	0.645023
AT1G06530	PMD2	25.691037	34.997535	20.705909	24.094259	41.624513	40.675807
AT1G06540	AT1G06540	0	0	0	0.153426	0	0
AT1G06550	AT1G06550	23.45002	16.657615	5.926808	6.505002	24.155918	22.298334
AT1G06560	AT1G06560	7.969357	5.373157	14.149023	13.77539	7.973667	9.033451
AT1G06570	PDS1	10.896019	13.621462	31.417456	26.923739	18.952245	17.292137
AT1G06580	AT1G06580	1.326947	1.565183	0.171781	0.093079	2.537829	2.31141
AT1G06590	APC5	3.28771	2.138989	0.699899	0.562075	4.163705	3.400472
AT1G06610	AT1G06610	0	0	0	0	0	0
AT1G06620	AT1G06620	4.083917	2.531177	1.159749	1.463293	4.36042	4.719575
AT1G06630	AT1G06630	8.951036	9.428189	7.290668	8.279622	11.717849	9.810693
AT1G06640	AT1G06640	105.381228	60.871821	67.425893	67.986151	88.678717	85.88797
AT1G06645	AT1G06645	10.332415	11.999343	5.279648	5.31127	9.948899	10.267281
AT1G06650	AT1G06650	44.822	54.86902	29.292239	30.191058	51.871732	50.360971
AT1G06660	JASON	0.62309	0.693323	0.101191	0.303746	2.488429	2.533996
AT1G06670	NIH	5.391377	6.264688	8.231639	7.161331	11.536597	9.846763
AT1G06680	PSBP1	4415.542546	5239.772695	2831.337867	2711.104519	5072.350349	4982.331488
AT1G06690	AT1G06690	35.658585	48.914213	20.181449	19.476609	36.2665	39.389361
AT1G06700	PTI11	47.093688	39.756037	52.930828	52.123993	44.629363	47.284383
AT1G06710	AT1G06710	1.721432	2.023445	1.037627	0.984085	2.807702	2.730755
AT1G06720	AT1G06720	6.201451	5.270278	17.908588	17.377232	10.215631	11.334933
AT1G06730	AT1G06730	6.040436	5.960231	11.477938	10.034964	8.252464	8.010786
AT1G06740	AT1G06740	1.34378	1.572332	1.15055	0.964881	1.746333	2.203143
AT1G06750	AT1G06750	0.05001	0.014989	0	0.0269	0.041958	0.037251
AT1G06760	AT1G06760	101.142235	88.379275	0.809832	0.399021	133.222655	133.785267
AT1G06770	DRIP1	3.807497	3.291059	2.086317	2.008701	4.997414	3.853349
AT1G06780	GAUT6	3.704113	4.311284	2.78324	2.312317	5.182457	4.874737
AT1G06790	AT1G06790	9.893692	9.171043	13.767232	13.270829	13.064201	14.076671
AT1G06800	PLA-I{gamma}1	3.32294	3.188162	1.822825	1.70028	3.628435	3.193931
AT1G06810	AT1G06810	0.302638	0.156152	0	0.183643	0.217391	0
AT1G06820	CRTISO	23.352472	24.517894	5.757615	6.048727	29.899576	27.836886
AT1G06830	GRXS11	39.882319	37.190161	14.572564	15.187809	43.940486	47.615732
AT1G06840	AT1G06840	3.835957	3.639343	2.120119	2.683519	4.738018	4.574295
AT1G06850	AtbZIP52	4.848896	5.196237	2.295628	1.421877	6.825642	6.265471
AT1G06860	AT1G06860	0	0	0	0	0	0
AT1G06870	TPP2	8.821476	8.74875	10.760046	9.978	9.503802	8.957957
AT1G06890	AT1G06890	30.754013	31.905856	21.476482	20.483141	40.898344	35.085786
AT1G06900	AT1G06900	11.73095	12.687165	12.375511	12.065643	17.494001	18.78763
AT1G06910	TRFL7	3.523768	2.956028	0.346661	0.410011	4.365551	3.966454
AT1G06920	OFP4	0	0	0	0	0	0
AT1G06923	AT1G06923	0	0	0.098923	0.085193	0	0
AT1G06925	AT1G06925	0	0	0.377642	0	0	0
AT1G06930	AT1G06930	0	0	0	0	0.210097	0
AT1G06950	TIC110	33.237975	48.526085	47.907163	41.720095	68.756391	68.3165
AT1G06960	AT1G06960	16.640526	11.386425	3.323835	4.362018	15.903044	14.220574
AT1G06970	CHX14	0	0.031114	0.086248	0.02461	0	0
AT1G06980	AT1G06980	2.226554	3.97411	0	0.113657	2.108467	1.643715
AT1G06990	AT1G06990	0	0	0	0	0	0
AT1G07000	ATEXO70B2	8.218829	7.797234	1.402313	1.729874	7.586176	7.243646
AT1G07010	AT1G07010	38.746653	42.798246	75.681551	71.640932	39.191451	41.639251
AT1G07020	AT1G07020	22.985728	13.040389	6.86296	6.077102	16.417666	17.422813
AT1G07025	AT1G07025	0	0	0	0	0	0
AT1G07030	AT1G07030	8.688828	9.315126	17.054171	17.22345	11.27467	10.847435
AT1G07040	AT1G07040	15.287298	20.861181	5.547806	4.830842	20.715392	20.099098
